"canonical_firm_id","Unternehmensname","Domainname des Unternehmens","Jobboard_URL","strategy","adapter","ats","status","reason","http_status","html_job_count","json_job_count","signals","analyzed_at"
"weissleder-ewer","WEISSLEDER EWER Rechtsanwälte Partnerschaft mbB","weissleder-ewer.de","https://weissleder-ewer.de/jobs.html","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","4","0","json_ld,host:weissleder-ewer.de","2026-06-19"
"wandscher-und-in","Wandscher & Partner Rechtsanwälte in PartGmbB","rae-wandscher.de","https://www.rae-wandscher.de/#","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","7","2","json_ld,host:www.rae-wandscher.de","2026-06-19"
"wallinger-ricker-schlotter-tostmann-patent-und","Wallinger Ricker Schlotter Tostmann, Patent- und Rechtsanwälte Partnerschaft mbB","wallinger.de","https://www.wallinger.com/karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","5","0","host:www.wallinger.com","2026-06-19"
"von-boetticher","von Boetticher","boetticher.com","https://boetticher.com/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","json_ld,load_more,pagination,blocked,js_app,host:boetticher.com","2026-06-19"
"wagner-dieterich-maier-ring-partnerschaftsgesellschaft","Wagner Dieterich Maier-Ring Rechtsanwälte Partnerschaftsgesellschaft mbB","wagner-rae.de","https://www.wagner-rae.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","9","0","json_ld,host:www.wagner-rae.de","2026-06-19"
"wagensonner","WAGENSONNER Rechtsanwälte Partnerschaft mbB","wagensonner.com","https://www.wagensonner.com/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","json_ld,host:www.wagensonner.com","2026-06-19"
"treuhand-weser-ems","Treuhand Weser-Ems","treuhand.de","https://treuhand.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","13","0","json_ld,host:treuhand.de","2026-06-19"
"tsambikakis-und","Tsambikakis & Partner Rechtsanwälte mbB","tsambikakis.com","https://www.tsambikakis.com/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","4","0","host:www.tsambikakis.com","2026-06-19"
"topjus-kupferschmid-und","TOPJUS Rechtsanwälte Kupferschmid & Partner","topjus.de","https://www.topjus.de/karriere-jobs/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","9","0","pagination,blocked,host:www.topjus.de","2026-06-19"
"uexkuell-und-stolberg-von-patent-und-rechtsanwaelten","Uexküll & Stolberg Partnerschaft von Patent- und Rechtsanwälten mbB","uex.de","https://uex.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","5","0","host:uex.de","2026-06-19"
"unuetzer-wagner-werding-partnerschaftsgesellschaft","Unützer, Wagner, Werding Rechtsanwälte · Steuerberater Partnerschaftsgesellschaft mbB","kanzlei-uww.de","https://www.kanzlei-uww.de/die-kanzlei/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","10","0","json_ld,host:www.kanzlei-uww.de","2026-06-19"
"ulrich-weber-und","Rechtsanwälte Ulrich Weber & Partner mbB","ra-weber-partner.de","https://www.ra-weber-partner.de/karriere","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","0","1","json_ld,pagination,blocked,js_app,host:www.ra-weber-partner.de","2026-06-19"
"uhsadel-partnerschaftsgesellschaft","Uhsadel Rechtsanwälte Partnerschaftsgesellschaft","uhsadel.com","https://uhsadel.com/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","load_more,blocked,host:uhsadel.com","2026-06-19"
"tigges","TIGGES Rechtsanwälte Partnerschaft mbB","tigges.legal","https://tigges.legal/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","5","0","pagination,blocked,js_app,host:tigges.legal","2026-06-19"
"stobbe-partnerschaftsgesellschaft","STOBBE Rechtsanwälte Partnerschaftsgesellschaft mbB","stobbe.de","https://stobbe.de/#c17","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","23","0","host:stobbe.de","2026-06-19"
"ter-meer-steinmeister-und-patentanwaelte","TER MEER STEINMEISTER & PARTNER PATENTANWÄLTE mbB","termeer.de","https://termeer.de/jobs/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","host:termeer.de","2026-06-19"
"tgh-thomas-partnerschaftsgesellschaft","TGH Thomas Rechtsanwälte Partnerschaftsgesellschaft mbB","tgh-thomas.de","https://tgh-thomas.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","json_ld,pagination,host:tgh-thomas.de","2026-06-19"
"sullivan-und-cromwell","Sullivan & Cromwell","sullcrom.com","https://www.sullcrom.com/careers/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","next_data,blocked,js_app,host:www.sullcrom.com","2026-06-19"
"sterr-koelln-und","Sterr-Kölln & Partner mbB, Rechtsanwälte, Wirtschaftsprüfer, Steuerberater","sterr-koelln.com","https://www.sterr-koelln.com/karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","7","0","json_ld,blocked,host:www.sterr-koelln.com","2026-06-19"
"stassen","Stassen LLP","stassen-law.com","https://stassen-law.com/karriere/","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","host:stassen-law.com","2026-06-19"
"steinhauer-und-guenther","Steinhauer & Günther Rechtsanwälte Partnerschaft","steinhauer-guenther.de","https://www.steinhauer-guenther.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","9","0","json_ld,pagination,js_app,host:www.steinhauer-guenther.de","2026-06-19"
"solmecke","Solmecke Rechtsanwälte","solmecke.eu","https://www.solmecke.eu/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","8","0","json_ld,load_more,blocked,host:www.solmecke.eu","2026-06-19"
"spieker-und-jaeger","Spieker & Jaeger","spieker-jaeger.de","https://spieker-jaeger.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","5","0","pagination,blocked,host:spieker-jaeger.de","2026-06-19"
"slb-kloepper-rechtsanwaltsgesellschaft-mbh","SLB Kloepper Rechtsanwaltsgesellschaft mbH","slb-law.de","https://www.slb-law.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,host:www.slb-law.de","2026-06-19"
"schwoerer-und-kollegen","Schwoerer & Kollegen","sukra.de","https://sukra.de","reader_or_llm","","unknown","blocked","Seite wirkt geblockt oder leer fuer normale Requests.","200","0","0","blocked,host:sukra.de","2026-06-19"
"schulz-noack-baerwinkel-partmbb","Schulz Noack Bärwinkel Rechtsanwälte PartmbB","snb-law.de","https://snb-law.de/jobs.html","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","json_ld,host:snb-law.de","2026-06-19"
"schneiders-und-behrendt-partmbb-rechts-und-patentanwaelte","Schneiders & Behrendt PartmbB, Rechts- und Patentanwälte","bolex.de","https://bolex.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","load_more,pagination,blocked,host:bolex.de","2026-06-19"
"schumann-partnerschaftsgesellschaft","SCHUMANN Rechtsanwälte Partnerschaftsgesellschaft","schumann-law.de","https://www.schumann-law.de/karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","json_ld,host:www.schumann-law.de","2026-06-19"
"schlueter-meyer-degering-und","Schlüter . Meyer-Degering und Partner, Rechtsanwälte","recht-bs.de","https://www.recht-bs.de/karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","11","0","json_ld,pagination,host:www.recht-bs.de","2026-06-19"
"schlueter-graf","SCHLÜTER GRAF Rechtsanwälte PartG mbB","schlueter-graf.de","https://www.schlueter-graf.de/de/karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","blocked,host:www.schlueter-graf.de","2026-06-19"
"schmitz-knoth-partnerschaftsgesellschaft-mit-beschraenkter-berufshaftung","SCHMITZ KNOTH RECHTSANWÄLTE Partnerschaftsgesellschaft mit beschränkter Berufshaftung","schmitzknoth.de","https://www.schmitzknoth.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","json_ld,pagination,js_app,host:www.schmitzknoth.de","2026-06-19"
"schelling-und-mit-beschraenkter-berufshaftung","Schelling & Partner Rechtsanwälte Partnerschaft mit beschränkter Berufshaftung","schelling.de","https://schelling.de/61-0-Karriere.html","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","pagination,host:schelling.de","2026-06-19"
"schlatter","Schlatter Rechtsanwälte Steuerberater PartG mbB","schlatter.law","https://www.schlatter.law/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","json_ld,pagination,js_app,host:www.schlatter.law","2026-06-19"
"schenderlein","SCHENDERLEIN Rechtsanwälte","kanzlei-schenderlein.de","https://kanzlei-schenderlein.de/zweckverbaende-und-verwaltungsgemeinschaften/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,load_more,pagination,host:kanzlei-schenderlein.de","2026-06-19"
"samson-und-patentanwaelte","Samson & Partner Patentanwälte mbB","samson-partner.de","https://www.samson-partner.de/home/karriere.html","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","host:www.samson-partner.de","2026-06-19"
"sbl-rechtsanwaltsgesellschaft-mbh","SBL Rechtsanwaltsgesellschaft mbH","kanzlei-sbl.de","https://www.kanzlei-sbl.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","8","0","json_ld,pagination,js_app,host:www.kanzlei-sbl.de","2026-06-19"
"satell","SATELL Rechtsanwälte Steuerberater","satell.de","https://www.satell.de/#","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","blocked,host:www.satell.de","2026-06-19"
"rwp-spoenemann-zerhusen-klose-lachmann-nieberding-antweiler-nolte-woerdemann-gabler-ehrle-zmuda-adwokat","RWP Rechtsanwälte Spönemann, Zerhusen, Klose, Lachmann, Nieberding, Antweiler, Nolte, Wördemann, Gabler, Ehrle, Zmuda (Adwokat) PartG mbB","rwp.de","https://rwp.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","json_ld,host:rwp.de","2026-06-19"
"roos-nelskamp-schumacher-und","Roos Nelskamp Schumacher & Partner Rechtsanwälte","rnsp.de","https://www.rnsp.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","blocked,host:www.rnsp.de","2026-06-19"
"resch","Resch Rechtsanwälte","resch-rechtsanwaelte.de","https://resch-rechtsanwaelte.de","llm_fallback","","unknown","request_error","HTTPError","","0","0","","2026-06-19"
"roth-klein-gilcher-und","Roth, Klein, Gilcher & Partner Rechtsanwälte","rkgp.de","https://www.rkgp.de/stellenanzeigen-rechtsanwaelte/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","4","0","json_ld,pagination,blocked,js_app,host:www.rkgp.de","2026-06-19"
"rosenschon-und-steuerberatungsgesellschaft","Rosenschon und Partner GmbH Steuerberatungsgesellschaft","rosenschon-partner.de","https://rosenschonpartner.recruitee.com/","ats_api","","recruitee","ready","Direkter recruitee-ATS-Client verfügbar.","","0","0","","2026-06-19"
"roxin","Roxin Rechtsanwälte LLP","roxin.de","https://roxin.de/karriere/","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","json_ld,pagination,blocked,host:roxin.de","2026-06-19"
"rellermeyer","Rellermeyer Partner Rechtsanwälte PartGmbB","rellermeyer.de","https://www.rellermeyer.de/#karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","4","0","json_ld,pagination,host:www.rellermeyer.de","2026-06-19"
"rechtsanwaltskanzlei-staab-und-kollegen","Rechtsanwaltskanzlei Staab & Kollegen","staab-kollegen.com","https://staab-kollegen.com/karriere/","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","json_ld,pagination,blocked,host:staab-kollegen.com","2026-06-19"
"rembert-rembert-mueller-putzier","Rembert Rechtsanwälte Rembert Müller Putzier + Partner","rembert-rechtsanwaelte.de","https://www.rembert-rechtsanwaelte.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","4","0","pagination,host:www.rembert-rechtsanwaelte.de","2026-06-19"
"rem","REMÉ Rechtsanwälte Partnerschaft mbB","reme.de","https://reme.de/karriere/","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","json_ld,host:reme.de","2026-06-19"
"rechtsanwaltskanzlei-polz","Rechtsanwaltskanzlei Polz","polz-rechtsanwaltskanzlei.de","https://www.polz-rechtsanwaltskanzlei.de/karriere","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","1","1","json_ld,pagination,blocked,js_app,host:www.polz-rechtsanwaltskanzlei.de","2026-06-19"
"rechtsanwaltskanzlei-dr-fricke-und-collegen","Rechtsanwaltskanzlei Dr. Fricke & Collegen","anwaltskanzlei-fricke.de","https://anwaltskanzlei-fricke.de/ausbildung-und-stellenangebote/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","json_ld,pagination,host:anwaltskanzlei-fricke.de","2026-06-19"
"und-diekmeyer-wagenknecht-nordmeyer-gbr","Rechtsanwälte und Notare Diekmeyer Wagenknecht Nordmeyer GbR","diekmeyer.de","https://www.diekmeyer.de/informationen/karriere.html","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","7","0","json_ld,host:www.diekmeyer.de","2026-06-19"
"schneider-stein-und-partnerschaftsgesellschaft","Rechtsanwälte Schneider Stein & Partner Partnerschaftsgesellschaft mbB","anwaelte-schneider-stein.de","https://www.anwaelte-schneider-stein.de/kanzlei/karriere/","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","8","1","json_ld,load_more,blocked,host:www.anwaelte-schneider-stein.de","2026-06-19"
"runkel","Runkel Rechtsanwälte","runkel-anwaelte.de","https://www.runkel-anwaelte.de/kanzlei/karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","8","0","host:www.runkel-anwaelte.de","2026-06-19"
"prof-dr-halbe-rothfuss-und","Rechtsanwälte Prof. Dr. Halbe, Rothfuß & Partner mbB","medizin-recht.com","https://medizin-recht.com/pdf/stellenanzeige_Refa_2023.pdf","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","host:medizin-recht.com","2026-06-19"
"m-und-p-dr-matzen-und","Rechtsanwälte M&P Dr. Matzen & Partner mbB","matzen-partner.de","https://matzen-partner.de","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","0","1","json_ld,pagination,host:matzen-partner.de","2026-06-19"
"ladenburger-neifeind-schmuecker-und-homann","Rechtsanwälte Ladenburger Neifeind Schmücker & Homann","ladenburger.com","https://www.ladenburger.com/de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","host:www.ladenburger.com","2026-06-19"
"klemm-und","Rechtsanwälte Klemm & Partner","klemmpartner.de","https://www.klemmpartner.de/stellenanzeige","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","pagination,blocked,js_app,host:www.klemmpartner.de","2026-06-19"
"poppe","Rechtsanwälte Poppe","poppe.law","https://www.poppe.law/sozietaet/stellenangebote.php","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","6","0","host:www.poppe.law","2026-06-19"
"kanzler-kern-kaiser","Rechtsanwälte Kanzler - Kern - Kaiser PartG mbB","kanzler.legal","https://www.kanzler.legal/stellenangebot","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","1","1","json_ld,blocked,host:www.kanzler.legal","2026-06-19"
"h-buschbell-und-collegen","Rechtsanwälte H. Buschbell & Collegen","buschbell.law","https://www.buschbell.law/karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","blocked,host:www.buschbell.law","2026-06-19"
"grueter-hamm-muenster","Grüter Hamm Münster PartGmbB","grueter.de","https://grueter.de/de/karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","8","0","pagination,host:grueter.de","2026-06-19"
"eimer-heuschmid-mehle","Rechtsanwälte Eimer Heuschmid Mehle Partnerschaft mbB","ehm-kanzlei.de","https://www.ehm-kanzlei.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","4","0","load_more,host:www.ehm-kanzlei.de","2026-06-19"
"dr-mahlstedt-und","Rechtsanwälte Dr. Mahlstedt & Partner","drmahlstedt.de","https://www.drmahlstedt.de/kanzlei/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","5","0","json_ld,host:www.drmahlstedt.de","2026-06-19"
"brinkmann-dewert-und","Rechtsanwälte Brinkmann_Dewert & Partner mbB","bdp-essen.de","https://bdp-essen.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","4","0","host:bdp-essen.de","2026-06-19"
